"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
74700.7,48608,100716,14170.3,11328,81979.4,296.96,85.84,1011.75,9398.22,1670.76,4471.74,209.25,2468.7,159.2
65356.8,38650,110821,19650.5,14702,87594.7,493,135.14,1259.25,6954.48,1960.92,7707.18,355.5,1101.36,159.5
135228,87355,101451,40723,29323,91014.7,690.2,254.62,1847.25,6569.94,2595.84,16188.9,436.5,3147.3,159.8
86387.2,50364,112411,19119.4,14076,89017.2,591.02,113.1,1770,17716.1,3329.04,7540.26,323.25,5637.84,160.2
91058.1,59135,100915,16780.9,13147,83650.6,408.32,87,1323.75,10247.6,2218.32,5787.6,268.5,4538.82,160.2
108097,55610,127391,42744.8,26010,107702,673.96,138.62,2991.75,4303.26,3028.74,10937.2,829.5,3257.28,160.7
72354,30493,155504,28336.6,11821,157099,440.22,205.32,2407.5,16440.8,3554.46,15268.5,558.75,5032.56,160.9
121109,62526,126940,44490.4,28126,103667,1554.98,303.92,2743.5,23584.9,4646.46,9582.3,624,18313.6,161.1
135324,79164,112028,23923.4,17788,88140.5,1084.6,276.08,1879.5,17524.3,3578.64,11581.4,369.75,11662.6,162.3
141832,84467,110044,60033.5,33895,116075,995.28,278.98,3192.75,9129.12,3513.12,13225.7,844.5,12187.5,162.3
52679.6,29850,115659,18169.3,13310,89462.4,383.96,276.08,1618.5,15566.5,3445.26,20998.4,327.75,3053.7,163.9
71935.8,45064,104615,18298,14344,83601.4,218.08,168.78,1530.75,11701.6,2572.44,7954.44,378.75,1257.36,164.1
103633,66363,102342,17388.5,13531,84219.6,183.86,164.72,1051.5,4604.34,1359.54,7271.16,280.5,1615.38,164.3
69993.1,50370,91067.4,11226.5,9570,76880.1,230.26,68.44,770.25,3978,1116.18,1233.96,273.75,1276.86,165.1
84981.6,49194,113212,28353.8,21198,87658.9,515.04,240.7,1939.5,17413.5,3488.94,16610.9,360.75,2520.96,166.1
126079,84495,97789.2,32994,24623,87816.1,676.28,218.66,1855.5,16436.9,3628.56,16514.2,371.25,8631.48,166.6
56438,37373,98967.6,21853.3,15949,89797.2,523.16,283.62,2136.75,19659.9,3759.6,14891.8,410.25,6677.58,168.3
155887,90899,112391,35277.8,24375,94850,1001.66,254.04,2651.25,27173.6,5004.48,15670.2,439.5,13426.9,170.2
103909,60733,112126,32405.1,22589,94014.8,343.36,252.88,3544.5,41688.7,7605.78,14800.5,547.5,2212.86,170.2
117367,71327,107838,24265,17791,89384.1,262.74,165.3,2318.25,30806.9,5074.68,14448.7,303.75,2883.66,170.3
87890.7,55302,104155,22295.5,16594,88053.5,97.44,87.58,1214.25,7066.8,1922.7,9184.5,309,1165.32,170.4
141775,79762,116489,31314.7,21222,96703.3,986,417.6,2590.5,27757.1,4939.74,16838.6,405.75,9300.72,170.5
88490.4,63710,91026.7,12989.3,10446,81492.4,551,96.86,763.5,2867.28,975,4878.9,229.5,5796.96,170.5
87647.9,46798,122742,26697.1,18654,93793.2,306.24,229.68,4133.25,59621.6,8987.94,9306.18,426.75,3694.08,170.6
98694.5,58058,111407,20220.7,15214,87103,974.98,285.94,1305,9971.52,2408.64,19316.7,309,9788.22,171.1
123925,75054,108210,22761.2,17706,84247,193.14,105.56,1692.75,10526.1,2532.66,5401.5,400.5,1286.22,171.3
94191.6,62666,98505.4,23861.8,18574,84193.2,127.02,124.7,1349.25,9693.06,2350.14,9436.44,321.75,1145.82,172.2
76744.1,51310,98021.9,20216.8,16014,82735.7,397.3,44.66,1327.5,7831.2,1725.36,5841.42,492,3067.74,172.4
90601.8,51347,115638,20044.4,15027,87418.1,1095.04,167.62,1424.25,10932.5,2186.34,5840.64,310.5,10861.5,172.5
102697,68538,98198.8,19276.1,15402,82020.6,172.84,80.62,1374,11852.1,2680.08,9778.08,290.25,822.12,173
95347.6,62902,99340.2,14742.8,11634,83048.2,77.72,52.78,1875.75,22828.3,3851.64,4592.64,288,1006.98,173.1
78900.4,54403,95046.5,13107.9,10791,79607,336.4,128.18,1272.75,8562.84,1950,4662.06,292.5,1804.92,173.6
64895.8,46693,91084.6,17383.9,13766,82759.6,435.58,146.74,927.75,3368.82,1156.74,5608.98,294.75,5612.1,174.4
97580.7,58988,108413,16695.1,12872,85000.9,287.1,96.28,934.5,4214.34,1206.66,5799.3,266.25,4035.72,174.6
75176.7,47103,104596,13781.8,10879,83022.8,144.42,139.78,1401,13791.2,2671.5,6261.84,240.75,967.98,174.9
122230,84891,94361.8,21695.7,16591,85700,79.46,237.8,1842.75,17019.6,3642.6,16292.6,369,1199.64,174.9
101759,60630,109993,31165.7,22242,91829.6,125.86,153.7,2691.75,33715.5,6034.08,17497,348.75,1501.5,174.9
87896.8,56162,102568,23854,17010,91904.4,202.42,124.7,1432.5,10199.3,2694.12,14187.4,335.25,1171.56,176.4
128980,71879,117598,43697.2,27607,103732,129.34,60.9,1868.25,15478.3,3105.18,7722,488.25,1228.5,176.6
57543,36916,102155,17508.7,12272,93501.3,147.32,215.18,1255.5,3366.48,1413.36,10361.5,387,2485.86,176.7
89764.1,49342,119225,25591,18078,92772,423.4,206.48,1368.75,5676.06,2177.76,22967.1,387.75,1682.46,177.4
135551,70884,125324,55163.2,30576,118236,678.02,403.1,5803.5,67459.1,12060.4,25992.7,801.75,3070.08,177.5
126869,73004,113891,36766.9,24380,98833.2,1680.84,425.72,1700.25,5045.82,2103.66,19911.1,498.75,13909.7,178.1
102788,57547,117058,18591.3,14159,86051.2,198.36,101.5,1879.5,14993.9,3513.12,9596.34,363,1347.06,178.1
139883,78724,116450,22614.5,16112,91985.3,301.6,130.5,2182.5,18716.1,3643.38,11452,435.75,1810.38,178.1
80046.2,41568,126201,31077.5,22064,92308.6,1403.02,305.08,2121,21362.6,4130.88,14554.8,394.5,12045.5,179.1
93101.5,55079,110777,19436,13911,91565,789.38,238.38,1794.75,2847,2031.9,8281.26,585,5642.52,179.2
63240.7,43490,95298.7,12061.1,10066,78525.6,79.46,41.76,898.5,7840.56,1702.74,5802.42,198.75,1058.46,179.2
118979,65190,119610,30066.7,21922,89884.5,537.08,129.92,1493.25,10307.7,2488.98,10586.9,330.75,3557.58,179.4
73867.7,36427,132896,50695.3,31391,105838,2209.8,428.04,3080.25,26560.6,5006.82,16511,618.75,20645,179.7
44578.1,27208,107375,14516.6,10428,91231.2,233.16,262.16,1053.75,2167.62,1328.34,7973.16,272.25,4325.88,180
139170,91623,99545.5,43341.5,31639,89776.1,133.4,184.44,2059.5,11371.6,2935.14,15121.1,428.25,1675.44,181.1
112369,59832,123082,32468.3,21048,101095,742.98,193.72,1447.5,1996.02,1634.1,11160.2,496.5,7348.38,181.1
71393.2,35210,132883,30512.8,19914,100416,1322.4,340.46,2349.75,23281.4,4332.12,12461.3,434.25,16255.2,181.4
93319.1,55987,109235,16809,13043,84458.7,429.78,170.52,2691.75,40972.6,6371.82,8934.9,279.75,5861.7,181.5
97029.2,54414,116862,29540.9,19646,98544,544.04,288.84,4520.25,62283.8,10101,17037.5,525,7026.24,182.1
85496.4,38727,144682,29284.3,18551,103454,2156.44,425.14,2230.5,14596.1,3623.88,22539.7,528.75,24550.5,182.3
214751,119273,117998,39234,26701,96297.5,572.46,641.48,3675,33199.1,7608.12,50193.8,697.5,6431.1,182.4
71372.8,41755,112022,24608.2,17227,93616.1,322.48,248.24,3158.25,40319,6832.8,21038.2,369.75,1622.4,182.7
53694.8,31366,112190,19754.3,15030,86135.5,198.36,141.52,1043.25,4729.92,1581.84,9762.48,249.75,2407.86,183
54775.4,44810,80110.6,9388.08,8218,74867,65.54,128.76,478.5,2223,772.2,8809.32,141,909.48,183
109909,57854,124503,38021.1,25482,97784.7,320.74,191.4,2708.25,12000.3,3727.62,9189.18,693.75,2652,183.3
100854,56035,117955,21865,14791,96879.3,212.28,368.88,2409,23729.2,5043.48,30870.8,397.5,1735.5,183.6
86855,48783,116683,24377.3,17871,89395.9,1165.22,149.64,1397.25,9200.1,2187.12,9955.92,315.75,10226.6,183.8
120832,69330,114220,27432.6,20866,86160.4,539.4,186.18,2176.5,15701.4,3276.78,5055.18,425.25,4629.3,184
68885.4,41115,109801,21170,15899,87263.1,711.66,181.54,1795.5,20223.8,3657.42,10373.2,270.75,6511.44,184
102520,65230,103000,23597.3,17802,86870.9,210.54,287.68,2615.25,33710.8,5858.58,25418.6,326.25,1419.6,184
70698.2,34206,135452,25043.5,16106,101903,963.38,270.86,1166.25,1996.8,1532.7,13278.7,390.75,9150.18,185
72652.6,42642,111659,14425.3,11110,85092.5,313.78,212.28,2042.25,23943.7,4192.5,10897.4,273,4814.16,185.4
60157.6,39511,99782,9719.58,7735,82350.7,302.18,48.14,1583.25,16427.6,3239.34,5597.28,315.75,2354.82,185.9
72237.1,41972,112793,23162.9,17060,88980.2,154.86,109.04,1927.5,12505,2897.7,3883.62,581.25,2629.38,186.1
84356.7,40966,134951,36674.8,23318,103076,701.22,323.06,2101.5,8445.06,2922.66,21428.2,585,5880.42,186.3
143659,74606,126194,36890.1,23838,101419,2973.08,599.72,2414.25,17864.3,3815.76,19373.6,534,30974.6,186.5
146611,84892,113182,28078.4,19896,92488.4,1112.44,302.76,3432,43811,7286.76,20351.8,413.25,13689,187.7
82297,51367,104998,15710,11539,89225.2,591.02,139.2,1022.25,8587.8,1846.26,10620.5,201,6118.32,187.8
112607,66989,110164,16559.4,11997,90459,883.92,378.16,1395.75,9941.1,2605.2,19418.9,341.25,7749.3,188.6
67523.3,42779,103443,17429.9,13195,86569.5,71.34,74.82,1119.75,8132.28,2002.26,7487.22,269.25,2624.7,188.7
120860,67748,116914,26676,19028,91877.1,633.94,187.34,1914,2209.74,2474.94,14633.6,547.5,3820.44,189.5
113062,62298,118938,34497.8,21306,106113,308.56,142.1,2117.25,16792.6,3844.62,14322.4,561.75,1699.62,190.2
67669.5,44347,100002,22005.4,17119,84242.3,230.84,60.9,1103.25,8295.3,1869.66,5887.44,275.25,783.12,190.2
93363.3,55741,109769,27436.5,20409,88102.2,512.14,285.36,1088.25,6600.36,1914.12,16722.4,291,5314.92,190.8
92454.8,55550,109075,20143.5,13866,95205.9,812.58,117.74,1920.75,12225.7,3026.4,13893.4,472.5,5704.92,191
108655,63277,112534,23402.3,16957,90446.2,138.04,117.16,1152.75,4789.2,2015.52,17734.1,368.25,992.94,191
113815,60086,124138,30411.4,20786,95883.9,1084.6,270.86,4446,58715.3,9680.58,11318.6,558,9121.32,191.1
95988.8,59638,105482,18124.1,13634,87118.9,397.3,209.38,1132.5,9205.56,2513.16,18366.7,267,2156.7,191.9
106916,65100,107632,15158.5,12316,80661.6,252.88,92.22,1344.75,11990.2,2375.88,5428.02,242.25,2350.92,192
93943.4,56366,109227,31501.9,20190,102254,490.1,135.14,1577.25,7524.66,2336.1,13467.5,417,4174.56,192.1
72169.8,43702,108227,22194.9,15218,95581.9,1534.68,425.14,1489.5,7325.76,2567.76,27434.9,358.5,13243.6,192.2
160221,88079,119214,33636.7,24159,91246.2,211.12,368.88,3177,20670.8,5854.68,32142.2,780.75,3232.32,192.6
116336,61635,123699,33419.1,22627,96793.8,403.68,280.14,2193,6656.52,3151.98,17994.6,731.25,2481.96,193
68947.2,37531,120395,27939.6,19995,91575.4,895.52,418.76,2484.75,11240.6,3294.72,25330.5,495.75,7998.12,193.2
98942.7,58463,110913,28593.2,21039,89067.3,170.52,310.88,1023.75,5298.54,2162.94,23108.3,265.5,1036.62,193.4
139808,72583,126234,45025.5,27811,106102,1763.78,487.78,3255.75,23350.9,5260.32,18835.4,755.25,15780.2,193.6
76911.4,55127,91433.7,13307.6,11283,77295.5,100.92,77.14,801.75,8648.64,1704.3,5451.42,163.5,432.9,194.4
113676,61119,121892,24603.5,17327,93058.1,759.8,363.66,1098,1272.96,1439.1,17305.9,378,8415.42,194.5
87993.4,49651,116145,22088.8,16343,88576.9,729.64,448.34,2044.5,20981.2,4734.6,33971.3,345,6672.12,194.7
92106,51267,117742,28044.1,19379,94839.7,618.86,360.76,4033.5,51253.8,8732.1,20585,556.5,6382.74,195.2
98545.6,62494,103342,23701.9,16494,94175.2,318.42,200.1,2002.5,14844.2,3316.56,11536.2,434.25,1867.32,195.4
140513,79019,116537,28080,20351,90425.6,1209.3,249.4,1695,9030.06,2574,12564.2,440.25,12958.9,195.6
108926,65399,109155,23076.3,16743,90326,480.82,87.58,1642.5,12047.1,2556.84,7051.98,420,4070.82,195.7
63025.1,38134,108313,15206.1,11842,84153.6,98.6,21.46,1019.25,7382.7,1808.04,10096.3,252.75,665.34,196
139501,83603,109354,29677.4,21511,90416.1,1288.76,243.6,1881.75,11975.3,2832.96,8435.7,444.75,11641.5,197.8
75343.3,50030,98694.8,20005.4,14554,90083.6,905.38,233.74,1782,14384,3440.58,18181.8,331.5,4320.42,198
108503,71323,99699.2,20078.8,15487,84966.9,152.54,122.38,1484.25,13497.9,2639.52,8693.1,293.25,881.4,198.7
132908,75165,115882,34413.6,22717,99279.4,583.48,183.28,1753.5,9642.36,2728.44,7163.52,567.75,8560.5,198.7
155827,99949,102175,28523.8,21645,86363.5,457.04,158.34,2351.25,10558.1,3061.5,5604.3,566.25,2657.46,199.1
93508.2,49809,123033,19397.8,13269,95806.4,544.62,324.22,2186.25,25381.2,4673.76,13077.5,340.5,6516.12,199.2
91683,63367,94821.3,14753.7,12019,80447.5,442.54,131.08,1230.75,10991,2276.04,7848.36,251.25,5298.54,199.2
110327,59272,121987,30571.3,21292,94097.4,390.34,187.34,3938.25,47903.7,8290.62,17086.7,504.75,1873.56,199.3
76367.4,44482,112513,29926.3,20534,95512.2,406.58,189.08,2175,21762,4020.12,12510.4,417.75,4541.94,200.2
53940.3,36779,96115.5,13487.8,10843,81521.2,168.78,75.98,717.75,4799.34,1258.14,4424.16,177.75,483.6,200.3
94617.9,55763,111201,21451.6,15155,92764.7,427.46,160.66,1512.75,7492.68,2445.3,16099.2,376.5,4311.06,200.9
150908,77759,127186,33494,22587,97182.5,486.62,80.62,2121,12318.5,2884.44,5286.84,566.25,3678.48,201
96978.9,52333,121446,29634.5,20169,96292.8,365.98,249.4,1812.75,12767,3074.76,14405,429.75,1273.74,201.1
178977,105752,110914,39858,28200,92628.9,266.8,99.18,4452.75,57249.7,9455.94,9108.06,594,2040.48,201.6
100563,66618,98929.8,16027.4,12574,83535.4,61.48,114.84,1144.5,9160.32,1940.64,10718.8,273.75,842.4,202.3
99894.7,63502,103094,29932.5,21454,91435.5,493,270.86,1351.5,5676.84,2259.66,24950.6,372.75,3273.66,202.4
148026,97615,99380.9,30668,22095,90964.5,219.24,142.1,1694.25,7763.34,2395.38,9607.26,436.5,1410.24,202.9
185227,106014,114504,37438.4,26334,93171,1614.72,527.22,2340.75,16988.4,3944.46,18424.4,612,18122.5,203
137132,78398,114634,35704.5,25386,92174,458.2,229.68,2942.25,25685.4,5654.22,16514.2,640.5,2229.24,203.2
85199.2,48684,114691,23387.5,17560,87285,785.32,156.02,2436.75,30863,5097.3,9630.66,351,5499.78,203.2
90873.2,57776,103079,36601.5,24304,98696.3,806.2,158.92,1959.75,9746.1,2730,6507.54,496.5,5527.86,203.6
61006.2,30848,129607,30994.1,19904,102051,1673.88,366.56,2178.75,18011,3996.72,18772.3,440.25,17156.1,203.7
115261,57099,132292,44948.3,29195,100898,2340.3,422.82,2776.5,23253.4,4837.56,15759.1,617.25,21449.2,203.7
91098.2,58798,101538,18598.3,14570,83655.4,301.02,12.18,813.75,2392.26,938.34,4361.76,192.75,3090.36,203.9
115607,73786,102681,17458.7,13082,87461.9,520.84,217.5,1753.5,16209.2,3112.2,9715.68,327,5342.22,204
150345,79559,123845,44842.2,26935,109106,1879.2,806.2,5975.25,71515.9,13207,43109.8,806.25,27506.7,204.1
64712.9,39439,107534,18633.4,14523,84084.5,266.8,110.2,1167,11759.3,2286.18,6009.9,209.25,3985.02,204.3
59515,34898,111765,13862.2,10994,82633.3,365.98,114.84,1476,17413.5,2936.7,6041.88,207,3685.5,204.4
159057,86459,120566,31601.7,21771,95128.8,448.34,227.94,3273,31292.8,6598.02,24243.2,683.25,2644.2,204.5
111802,80345,91194.5,18243.4,14781,80887.7,320.74,172.84,858.75,5867.94,1698.06,11616.5,232.5,3188.64,205
78629.8,39252,131282,23967.8,15956,98443,1531.2,404.84,2007.75,21025.7,4135.56,19137.3,357.75,17323,205.1
157540,89726,115068,30733.6,21258,94748.1,766.76,418.76,2316.75,5832.06,3239.34,21484.3,659.25,6218.94,205.2
113193,73564,100840,33568.1,24972,88095.4,537.08,195.46,3586.5,50320.9,8134.62,11215.6,394.5,7128.42,205.4
158092,85271,121503,51308.4,33363,100787,1006.3,278.4,2574,13719.4,3829.8,23428.1,660,11441.8,206.3
142739,82670,113156,27160.4,19114,93124.5,384.54,331.18,3675.75,48104.2,8455.2,25106.6,493.5,2095.86,206.4
115373,65405,115604,27139.3,19561,90925.9,988.9,153.7,1674,8001.24,2279.16,8636.16,457.5,8330.4,207
93007.7,62188,98014.9,15586.7,12232,83509.9,581.16,145.58,993.75,6598.02,1660.62,7708.74,287.25,4592.64,207
152468,89347,111835,25783.7,18503,91323.5,736.02,350.9,2043,17638.9,3827.46,21938.3,429.75,8221.98,207.1
112090,63558,115578,40655.9,24738,107706,1057.34,338.14,3339.75,26570.7,5572.32,20667.7,685.5,9977.76,207.1
83816.8,49860,110169,20423.5,15376,87049.7,249.98,161.82,1167.75,6457.62,1824.42,10815.5,318.75,2709.72,207.3
49451,33871,95681.2,15824.6,11723,88465.7,256.94,74.82,880.5,8721.96,1957.02,11001.1,201,2662.92,207.3
220380,126211,114434,73369.1,45331,106071,2908.7,682.66,5702.25,56260.6,10378.7,26389,1057.5,28531.6,207.9
104460,62870,108890,28893.5,20966,90316.1,167.62,278.98,1478.25,8768.76,2328.3,14459.6,391.5,2910.18,208.2
94680.5,49828,124528,28563.6,19568,95663.5,554.48,242.44,3176.25,40567.8,6912.36,16344.9,416.25,5499,208.4
66758.3,35930,121767,31030,19802,102696,444.86,236.06,3855,31859.9,5456.1,16456.4,474.75,3169.14,208.5
164221,86590,124292,45591,29086,102725,2621.02,549.26,3223.5,22237,5677.62,33372.3,795,21818.2,209.6
89823.9,51223,114923,44743.1,26071,112473,1847.88,568.98,3736.5,42375.8,7517.64,27484.1,549.75,22640.3,209.8
118236,66937,115761,21504.6,15001,93948.8,277.82,161.82,1567.5,7597.98,2166.84,7912.32,411.75,1713.66,210.2
116209,65389,116471,26455.3,18393,94262.6,334.08,127.02,1938.75,18549.2,3512.34,8346,365.25,3141.06,210.8
166891,96323,113549,28990.3,20855,91100.7,3268.3,472.7,2559,22493.6,4638.66,17777.8,492.75,28334.3,211.1
111489,56123,130188,51543.2,25631,131791,3495.08,718.04,2812.5,10994.9,3823.56,28420.9,867,29208.7,211.1
44787.5,28082,104522,18954,12898,96307.1,139.2,134.56,1741.5,13285.7,2705.04,11111.9,365.25,975,211.3
59366,31939,121814,21873.5,15575,92038.8,515.62,151.96,2418,33136,5305.56,8868.6,246.75,4432.74,211.6
80531,38933,135558,49395.1,21637,149612,771.4,350.9,3668.25,13846.6,5203.38,29984,1002.75,4145.7,212
76092.7,48259,103334,16004,12643,82958.2,206.48,171.68,1245,7778.94,1858.74,7234.5,267,897,212.1
103402,71179,95204.5,15316.1,12655,79316.8,893.2,245.34,1584,19301.1,3240.12,4817.28,261,9991.02,212.6
188757,102734,120412,81791.6,50394,106368,936.7,389.18,3426.75,11430.1,4186.26,23179.3,898.5,7243.08,212.9
85412.1,43338,129161,27573.8,18830,95967.9,422.24,310.88,2231.25,17898.7,4124.64,24659.7,561.75,4515.42,213.3
93522.4,60839,100743,21216,16327,85160.3,234.9,64.96,1802.25,17817.5,3232.32,6335.94,309,2587.26,213.4
140499,78770,116894,38148.2,24898,100413,1001.08,209.38,2930.25,25810.2,5265.78,14717,570.75,10526.9,213.6
77945,56802,89930,10519.9,8934,77169.2,193.14,62.64,925.5,8817.9,1765.92,2084.16,170.25,721.5,213.8
110601,51822,139870,63735.4,33306,125412,1400.12,617.12,4896.75,48070.6,9039.42,33453.4,822.75,14745.9,214.4
69829.2,37570,121808,23347,15782,96950.1,687.3,198.94,1392.75,8697,2090.4,8670.48,374.25,6766.5,214.5
65756,32578,132279,29200.1,17122,111766,2275.92,480.24,3021,30239.8,5688.54,20251.9,568.5,23110.6,214.7
149720,81269,120736,42949.9,27093,103893,424.56,228.52,6176.25,84699.4,13905.1,23978,655.5,3674.58,215.1
81985.6,48751,110213,20715.2,15147,89627.9,234.32,113.68,1473,7767.24,2152.8,5957.64,366.75,2490.54,215.2
140068,79802,115028,30709.4,20314,99073.1,1020.8,234.9,2776.5,24957.7,4934.28,10547.9,539.25,7827.3,215.4
77980.4,44346,115242,24915.5,17914,91150.2,530.7,263.32,2294.25,25724.4,4725.24,12852.1,380.25,5311.8,215.4
124290,70489,115556,22589.6,16413,90198.7,520.84,124.7,3553.5,47318.7,7737.6,10723.4,448.5,5102.76,216
115537,76861,98513.7,19928.2,15549,83993.6,911.18,141.52,889.5,3744.78,1326,8659.56,199.5,7994.22,216.1
75951.2,43406,114674,19963.3,14698,89013.2,363.66,90.48,2059.5,24105.9,4336.02,6439.68,357.75,1291.68,216.2
114166,59167,126455,58893.9,33771,114290,2505.02,477.92,4982.25,44304,8402.94,23030.3,1021.5,23668.3,216.4
133846,72714,120633,24690.1,16702,96880.1,1549.76,410.06,2715.75,27711.8,5613.66,29872.4,426.75,16114.8,216.5
81822.4,44062,121699,31557.2,21006,98454.5,808.52,363.08,2409.75,13680.4,4011.54,23610.6,613.5,5874.18,216.9
139397,77571,117770,21271.4,15347,90834.8,1386.2,208.8,1850.25,15813.7,3249.48,14554.8,423,15415.9,217.9
91565.4,56859,105539,21041.3,14875,92703.3,141.52,272.02,2064.75,10959,2618.46,13867.6,369.75,982.02,217.9
74863.2,40891,119983,29685.2,21323,91237.2,803.3,301.02,2103.75,24774.4,4339.14,14946.4,329.25,9243,217.9
87291.6,44512,128521,27975.5,16880,108614,1138.54,301.6,1770,7308.6,2285.4,15726.4,510.75,8441.16,218
49961,29499,110995,21316.6,14667,95248.2,104.98,121.22,1173,7366.32,1615.38,4908.54,311.25,520.26,218.3
93313.7,46906,130376,29974.6,19422,101144,1408.24,385.7,1999.5,8427.9,2781.48,21003.1,537,14197.6,218.8
102962,69494,97097.4,16699,12866,85060.4,634.52,220.4,1338,12294.4,2347.02,7230.6,261.75,8831.94,218.8
103575,65723,103280,22832.2,17887,83654.5,383.38,20.3,1357.5,10577.6,2224.56,5617.56,300,899.34,219.3
66372.1,37927,114688,22426.6,16035,91658.7,384.54,138.04,1444.5,7023.12,2332.2,11628.2,316.5,4190.16,219.6
80877.8,42204,125590,25583.2,18360,91319.3,527.8,296.38,4776.75,70496.4,11019.1,27511.4,462.75,4555.98,219.7
149718,87015,112761,33103.2,22675,95675.9,114.84,77.72,4425.75,59542.9,9476.22,13976.8,597.75,2353.26,220
81218.5,42045,126596,29984.8,18781,104631,1472.04,383.96,1871.25,15091.4,3212.04,23148.8,447.75,13646.1,220.6
132891,67483,129057,57347.2,33631,111751,508.66,385.7,3885,32254.6,6856.98,30119.7,724.5,2576.34,222.4
106503,60260,115828,23604.4,16720,92520.1,352.06,276.66,1992.75,17433,3953.82,19519.5,363.75,5098.86,222.4
172756,95135,119007,35634.3,24331,95981.6,694.26,212.28,3337.5,23422.6,5521.62,13693.7,823.5,3218.28,222.7
70841,44807,103614,17383.1,13315,85559,187.34,142.68,915.75,6797.7,1594.32,8628.36,263.25,2511.6,223
121220,72891,108989,26004.4,19583,87025.8,500.54,207.64,1458,9225.84,2637.18,17573.4,327.75,4781.4,223.2
152353,90151,110754,22637.2,16791,88353.8,541.14,233.74,2569.5,28098.7,5007.6,13829.4,439.5,7079.28,224.1
81034.9,48410,109703,15848.8,11742,88457.5,1300.94,289.42,2130,26441.2,4531.02,10677.4,348,9302.28,224.4
60305.1,36930,107018,21209,15522,89547.2,1421.58,396.14,1440.75,9297.6,2478.84,16901,297.75,13833.3,224.6
156794,93547,109845,52132.1,30299,112760,678.02,229.1,3538.5,15871.4,4842.24,11537,986.25,3897.66,224.7
90903.1,66730,89276.6,15422.2,12526,80688.7,479.66,147.9,1581.75,19971.9,3673.8,13524.4,187.5,5148,224.8
204614,123763,108349,39530.4,26215,98823.7,1514.38,443.12,3628.5,16374.5,5133.96,21217.6,889.5,13758.4,224.9
96623.9,54727,115708,21950,16003,89890.3,719.2,214.6,2206.5,21479.6,4414.02,12558.8,456.75,4886.7,225.2
109879,66501,108285,27399.8,19681,91239.1,1534.68,291.16,1495.5,7088.64,2168.4,13193.7,412.5,17043,225.3
138330,70878,127904,48519.1,30362,104728,2175,662.36,2951.25,19793.3,4786.08,38954,676.5,25432.7,225.3
150529,79929,123423,24704.9,17101,94676.5,2304.92,343.94,1868.25,14184.3,3190.98,16699,437.25,22399.3,225.5
93969.9,56507,108985,15262.3,11471,87196.2,135.14,167.04,1197.75,7123.74,2090.4,17097.6,287.25,1807.26,226.1
94264.3,57167,108064,16870.6,13199,83766.4,-18.56,153.7,1620.75,19294.9,3662.88,18752.8,268.5,1028.82,226.2
165148,100243,107969,40184.8,28679,91828.6,781.84,171.68,2898.75,12138.4,3846.18,9257.04,783.75,5781.36,226.3
58592.2,32177,119337,41214.4,23317,115839,1113.6,332.92,2986.5,23329,4667.52,13807.6,630.75,11820.1,226.7
43917.1,20894,137750,37646.7,19306,127795,1253.96,379.32,3198,22062.3,5325.06,28466.9,634.5,9644.7,227.6
80037.4,47116,111328,43102.8,24732,114216,3522.34,567.82,4039.5,33271.7,6364.8,15360.5,783.75,36958.7,228.4
60164.4,33998,115975,21522.5,15726,89692.3,1590.36,238.96,1339.5,6676.02,1967.94,12740.5,357.75,14905,229
142003,79107,117642,28108.1,19671,93645,1484.22,317.84,3488.25,42340,7433.4,18787.9,528,16273.9,229.9
141401,71269,130026,50320.1,29349,112364,409.48,138.62,3969.75,22936.7,6249.36,15935.4,995.25,3591.12,230.1
78136.1,44283,115636,16561,12623,85981.1,291.74,171.1,2031.75,27658,4524.78,7686.9,260.25,2842.32,230.8
103648,53852,126136,46698.6,29624,103309,2431.36,372.36,2179.5,3316.56,2390.7,13680.4,699,26715,231
58486.8,37203,103029,16365.2,12643,84830.2,427.46,34.22,885,7036.38,1500.72,4765.8,210,2996.76,231
149010,79475,122875,37484.5,22087,111223,542.88,629.88,4783.5,56256.7,10727.3,52725.7,690,3040.44,231.4
