"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","APC-Cy7-A","AmCyan-A","FITC-A","PE-A","PE-Cy7-A","Pacific Blue-A","PerCP-Cy5-5-A","Time"
92878.5,61799,98494.9,16135.9,13095,80754.5,601.46,137.46,1542,12774.8,2494.44,3506.1,426,4728.36,1358.3
85068.7,53018,105154,35451,24058,96571.5,218.08,218.08,3202.5,31553.3,6123.78,18421.3,559.5,1899.3,1358.7
129714,68937,123315,44797.7,29065,101010,3272.36,771.98,6845.25,73714.7,12930.1,21763.6,1128,33607.9,1359.2
120558,61559,128346,30232.8,20471,96787.5,1833.96,306.82,2877,23971,4716.66,9515.22,578.25,14412.8,1359.5
86196.1,42403,133221,36824.6,23491,102734,1769.58,435,3805.5,27155.7,5854.68,16604.6,830.25,17467.3,1360.1
95658.3,50474,124204,30065.9,20826,94612.4,367.72,124.7,3774,41168.4,7206.42,8243.04,625.5,1978.86,1360.3
79861.9,38531,135834,37674.8,24743,99788,1939.52,433.84,2921.25,10562.8,3426.54,15463.5,789.75,24884.3,1361.6
168113,88803,124066,39383.8,27027,95499.1,381.64,133.4,10815.8,164632,25201,7143.24,1014.75,4009.2,1362.4
95936.4,59039,106494,19455.5,14267,89369.8,-1.74,46.98,1591.5,12562.7,2830.62,9541.74,330.75,1243.32,1363.8
87908.4,42217,136465,34426.1,20969,107594,989.48,277.82,3324,13344.2,4539.6,22610.6,855.75,8241.48,1364.5
79093.5,50754,102129,14211.6,11154,83501.1,648.44,103.82,1559.25,16540.7,2765.1,4187.82,279,4864.86,1366.5
49129.3,20131,159939,40563.9,22679,117218,515.62,288.26,3698.25,25674.5,5694.78,23010.8,913.5,2571.66,1366.5
64464,45389,93077.9,12362.2,10361,78194.2,266.22,135.14,1119.75,5555.94,1783.86,9516.78,275.25,2982.72,1367.4
92503.8,55229,109767,22528,17513,84302.6,326.54,197.2,1667.25,13515.8,2870.4,15240.4,355.5,2811.12,1368.3
71818.9,49122,95817,19100.6,14118,88665.5,233.16,95.7,1692.75,17466.5,3379.74,8997.3,315,1081.08,1370.7
87672.4,55489,103547,14558.7,11777,81015.5,123.54,73.66,1629.75,16863.6,3221.4,2143.44,294,2291.64,1372.3
67462.8,40218,109932,20280,15566,85382.9,342.78,158.92,3003,36205.3,6178.38,9992.58,457.5,1793.22,1372.6
40233.6,23611,111674,22201.9,15931,91332.9,1140.86,345.1,1576.5,6147.96,2254.2,17169.4,426,10494.1,1372.8
189948,104326,119323,48000.4,33874,92866.4,966.86,286.52,5933.25,67799.2,11363.8,9552.66,981,9881.04,1373.5
69000.3,38311,118034,33482.3,20439,107358,700.06,277.24,3215.25,19851.8,4888.26,13934.7,771.75,2460.12,1373.6
92348.1,48878,123821,28449.7,19002,98120.2,1524.82,291.74,3159.75,28299.2,5365.62,10648.6,657.75,17722.4,1377
102330,62963,106512,16472,12743,84714.1,243.6,89.9,2397,28643.9,5117.58,10429.4,397.5,1564.68,1377.9
113295,68482,108422,34114.1,25702,86985.5,912.34,162.4,4336.5,55473.6,8705.58,7676.76,564,7125.3,1378.2
95306.1,57145,109301,22393,16553,88657.6,325.38,104.4,2804.25,31682,5448.3,7045.74,456.75,3189.42,1379.5
144662,76993,123135,30040.1,20549,95805.7,3108.22,555.06,2532.75,16737.2,3614.52,14894.1,597,31648.5,1380.5
49942.6,32171,101739,16763,12735,86264.5,408.9,84.68,1503,13307.6,2749.5,7558.98,300.75,3513.9,1381.5
115665,69370,109272,54071.2,41722,84933.8,1762.62,262.74,8715,117735,18321.4,10862.3,1524.75,11825.6,1382.5
140382,73432,125287,39908.7,27048,96696.9,812,306.82,4303.5,43471.7,7899.06,9479.34,792,9472.32,1384
75038.7,42496,115722,19000.8,14244,87421.8,394.98,168.78,2205,16868.3,3974.88,11340.4,531.75,1721.46,1384.1
49388.4,36639,88340.8,9977.76,8411,77743.7,386.86,133.4,2851.5,34161.7,6020.82,9795.24,296.25,4030.26,1384.5
100239,51474,127624,43683.9,28514,100402,244.76,143.26,2832.75,20125.6,4532.58,13686.7,656.25,1974.96,1385.9
101851,60735,109902,20736.3,15711,86498.3,373.52,123.54,1471.5,7750.86,2028,10631.4,366.75,4901.52,1386.4
129158,74864,113065,24982.6,19220,85185.3,311.46,249.4,4619.25,63899.2,9848.28,12870.8,498,4227.6,1386.9
76894.4,46742,107812,18413.5,14194,85017.9,392.66,43.5,1527,8839.74,2259.66,7910.76,411,5336.76,1388.6
81249.1,36086,147557,58485.2,32722,117135,1637.34,374.1,6231,61166,11218,20227,1042.5,14029.9,1389.4
120527,66467,118839,26302.4,18855,91421.5,1240.62,386.86,4471.5,46140.9,8720.4,27554.3,774.75,10564.3,1389.8
115027,62007,121573,35103.9,25303,90920.8,740.08,235.48,3159.75,13762.3,4431.96,11221.1,856.5,3300.96,1390.9
102389,69087,97126.3,21102.9,16571,83459,286.52,121.8,1509,3481.92,1902.42,5931.12,429.75,1908.66,1391.2
85395.8,46098,121404,25509.1,18342,91144.1,621.76,107.88,2458.5,23590.3,4276.74,5004.48,469.5,4342.26,1393.7
113135,70769,104769,22855.6,17377,86198,348,111.94,1820.25,10465.3,2549.04,8133.84,444.75,1528.8,1394.9
90568.5,51913,114336,23347,16969,90168.3,507.5,172.26,3013.5,33375.4,5758.74,7952.88,514.5,4895.28,1395
67092.2,34083,129007,28381.9,19523,95274,725,235.48,3568.5,38290.2,6939.66,14639.8,580.5,6585.54,1395.6
94981.7,55750,111654,23506.1,17554,87757.5,694.26,230.84,4607.25,58257.4,9376.38,10158.7,603,4944.42,1395.8
87919.9,41706,138156,39920.4,22762,114938,491.84,180.96,5130,60592.7,10011.3,10059.7,767.25,4924.92,1397
47153.9,39778,77688.2,3974.88,3574,72886.9,107.88,102.08,1460.25,19278.5,3156.66,6539.52,146.25,1918.02,1399.7
69198.2,54399,83365,18527.3,15679,77441.7,322.48,96.86,1734,12013.6,2456.22,7162.74,451.5,1003.86,1399.7
105581,68565,100917,17108.5,13205,84909.1,436.74,179.22,1521,11769.4,2447.64,6611.28,392.25,3213.6,1401
74220,45757,106302,16263,12729,83731,476.18,69.02,1227.75,6582.42,1734.72,4172.22,322.5,3785.34,1401.3
78085.8,49087,104252,16434.6,13083,82325,439.06,127.6,1437.75,9995.7,2277.6,3809.52,349.5,3886.74,1404.2
106092,59522,116811,27079.3,20822,85230.4,1349.66,186.76,2392.5,9183.72,3397.68,15632,729.75,9546.42,1404.7
83544.8,37311,146745,43026.4,27455,102705,451.82,119.48,4265.25,38655.2,7013.76,5715.84,738.75,2180.1,1405.8
101475,63751,104316,20442.2,15411,86931.6,322.48,158.92,3402.75,38663,6821.1,6788.34,546,1901.64,1407
92803.7,60266,100919,15434.6,12650,79962.4,375.26,70.76,2435.25,29021.5,4853.16,5788.38,340.5,5928,1409
96251.3,57162,110352,21610.7,16586,85389.9,454.14,44.08,2193,20209.8,3886.74,4659.72,446.25,3657.42,1411.2
116124,58349,130428,44670.6,27693,105714,421.08,276.08,3966,30955.9,6577.74,10321.7,881.25,3201.9,1414.1
99394.9,55472,117428,20489,15136,88713.6,1352.56,170.52,1554,12916,2569.32,7686.9,333,15022.8,1416.1
123553,62905,128720,33954.2,23721,93808.1,166.46,186.18,4116,50986.3,8608.08,10447.3,548.25,2621.58,1417.2
96177.2,52778,119426,43265.8,28862,98242.3,642.06,88.74,4357.5,42947.6,7355.4,5555.94,786,5646.42,1417.6
100958,55077,120129,28489.5,19985,93424.5,807.36,238.96,2469,18652.9,4336.8,16185.8,543.75,9526.14,1418.7
105162,62705,109910,19532,15313,83592.2,362.5,150.8,1512.75,8902.92,2370.42,6865.56,303.75,4587.18,1419
60587.3,30031,132218,42332.2,25823,107434,1394.32,326.54,5238.75,49225,8945.82,13277.9,895.5,13547,1420.2
96740.9,59346,106831,17675.6,14370,80611.5,92.22,49.3,2151.75,22150.4,4020.9,2570.88,381.75,1704.3,1421.2
100333,53918,121952,28624.4,20542,91321.7,352.06,99.76,2769.75,26137,4681.56,6137.04,537.75,2007.72,1421.4
120782,59943,132051,48265.6,28007,112941,580,207.64,4672.5,47012.2,8725.08,12378.6,987.75,3254.94,1421.9
68561.7,43780,102633,31032.3,19284,105462,1158.26,272.6,2587.5,12420.7,3404.7,11977.7,731.25,9672.78,1424.5
159754,89312,117225,36511,25296,94591.5,2561.86,417.6,5669.25,64013,11279.6,18629.5,925.5,23663.6,1426.6
127671,74527,112268,25706.5,19519,86310.7,941.92,292.32,2639.25,26009.1,4914,13972.1,495,9173.58,1426.9
60692,44451,89480.9,7583.16,4743,104780,404.84,98.6,3164.25,30570.5,5247.84,7511.4,513.75,4763.46,1427
106172,59883,116195,33257.6,21551,101136,1211.04,235.48,4654.5,46686.9,8590.14,17784.8,768,12143.8,1427.8
50820.5,31581,105461,17772.3,13853,84077.5,292.9,88.16,1980,16286.4,3237,10177.4,476.25,1246.44,1428.2
125650,71736,114790,28246.1,21308,86875.3,1078.8,179.22,2696.25,12207.8,3529.5,9267.18,788.25,10136.1,1428.3
73161.2,40754,117650,41023.3,24198,111104,474.44,306.24,3870.75,19178.6,5110.56,13685.1,1029,3272.1,1428.9
44478.1,33584,86794.9,11219.5,9776,75213,85.26,58,495,2944.5,600.6,1582.62,360,531.96,1429.8
125557,67262,122335,65456.8,38314,111964,3450.42,963.38,4560.75,29027.7,6579.3,34963.5,969,38623.3,1429.8
71197.4,39587,117867,29296.8,20599,93208.2,676.86,385.7,3567.75,32670.3,6438.12,13811.5,728.25,6866.34,1430.1
41035.3,18601,144578,20551.4,12313,109385,810.84,591.6,2835,4097.34,2540.46,7654.92,907.5,2745.6,1431
163080,87117,122681,28718.8,20809,90447.2,335.24,55.68,6437.25,97606.1,14626.6,3938.22,696.75,2699.58,1432.1
83358.5,54515,100211,18171.7,14291,83332,111.94,56.26,2371.5,27546.5,4625.4,6417.06,351.75,1124.76,1436.2
125966,82198,100432,27608.1,18966,95398.3,1079.38,214.02,3916.5,47675.9,8224.32,20798.7,519,8783.58,1437.8
99807,53967,121203,23369.6,16447,93120.3,687.88,167.04,3005.25,33955,5981.04,8546.46,527.25,7042.62,1438.8
64961.1,36910,115342,32018.2,21082,99532.6,801.56,228.52,2661,9632.22,3326.7,14752.1,745.5,6571.5,1439.3
68274,35027,127742,29071.4,19047,100027,849.12,179.22,3060.75,27821.8,5257.98,5944.38,555,6252.48,1440.1
83731.1,40120,136775,38560.9,23032,109722,497.06,261,3447,28668.1,5818.8,12380.9,684,5789.16,1443.2
148947,86035,113458,30587.7,20275,98870.3,846.22,195.46,5904,71646.9,11834.2,8984.04,706.5,9078.42,1443.6
96879.6,52046,121990,21095.9,15962,86614.4,1152.46,173.42,7023.75,108400,16134.3,8599.5,595.5,11130.6,1444.3
122673,65627,122503,28126,19055,96734,1040.52,172.84,2803.5,23766.6,4781.4,11199.2,579.75,11395.8,1446.4
91520.5,53011,113144,25527.1,18503,90414.6,589.28,125.28,1803,9891.18,2443.74,5546.58,521.25,3947.58,1447
90303.3,54201,109188,32039.3,20893,100499,239.54,119.48,2268.75,18097.6,4131.66,14040.8,500.25,1468.74,1447.6
38720.6,17558,144526,24772,12870,126143,818.38,241.86,2237.25,18618.6,3793.92,12709.3,426.75,8416.2,1447.8
72325.5,34926,135713,29567.5,19726,98232.4,766.18,174.58,3009,15958.8,3965.52,5081.7,822.75,5747.04,1447.8
92419.5,55086,109952,16360.5,12842,83491.8,205.9,38.86,2160,22104.4,3948.36,9115.86,354.75,1221.48,1448.1
60555.4,36150,109780,23379.7,16882,90760.2,925.68,310.88,2470.5,14730.3,3577.08,12645.4,598.5,9208.68,1448.6
62407,31663,129170,23025.6,16223,93016.4,1006.3,296.38,4120.5,55809.8,8625.24,9337.38,503.25,8190.78,1448.6
112637,63026,117122,26129.2,18770,91230.9,487.78,255.2,3692.25,39222.3,6878.04,13015.1,621,6254.82,1449.8
101687,52684,126492,41792.4,24136,113478,521.42,336.98,4329.75,38837,7579.26,15155.4,859.5,5290.74,1449.9
103913,65819,103466,22021,17071,84539,332.92,216.92,1853.25,10966.8,2690.22,13864.5,499.5,3641.82,1451.8
107044,71118,98642.4,15258.4,12346,80995.6,170.52,62.06,2538,30901.3,5275.92,6900.66,347.25,1233.18,1454.6
159845,90318,115986,35458,24202,96015.9,1029.5,385.7,4001.25,29322.5,6651.06,17891.6,852,11539.3,1456.4
182294,103431,115505,36837.8,25511,94633.9,1869.34,484.3,10991.3,170171,26115.2,25275.9,1012.5,17215.4,1456.5
61081.7,38926,102837,27194.7,19790,90057.2,414.12,78.3,2301.75,15800.5,3538.86,8900.58,594,2079.48,1456.5
69967.2,33438,137131,45930.3,25738,116951,2097.28,570.72,9864.75,128363,19710.6,16908.8,1059.75,25534.9,1457.5
124209,75143,108329,49340.5,30199,107076,1832.8,465.74,7388.25,84385.1,14205.4,19821.4,1205.25,17426.8,1458
91794.6,50247,119726,44237.7,29459,98413.5,244.76,213.44,3936.75,34917.5,6686.16,12959.7,806.25,2316.6,1458.5
71868.5,44507,105825,15770,12523,82528.6,654.82,160.08,1680,9693.84,2550.6,11826.4,500.25,5779.8,1458.7
102090,64883,103118,18456.4,14403,83979.4,319.58,85.84,2139,19669.3,3833.7,9282.78,384,3141.84,1458.8
110891,63635,114204,27596.4,19731,91660.7,292.32,93.38,3344.25,32550.2,5710.38,5137.08,666.75,2098.98,1459.1
69041.1,39559,114378,25711.9,18307,92044.4,307.4,112.52,2367,20408.7,3699.54,4537.26,462.75,2004.6,1459.2
61140.8,32439,123522,43647.2,26375,108454,1141.44,386.28,3090,12473,3917.94,15164.8,862.5,10047.2,1461.1
148949,84630,115344,39983.6,25638,102206,1084.6,357.86,7434,94637.4,15586,13608.7,962.25,8338.98,1463.2
80090.4,53707,97730.4,23388.3,17583,87173.7,1503.94,216.34,2712,20371.3,4165.2,8408.4,531,13909.7,1463.4
54688.3,38079,94121.5,14897.2,11791,82800.8,382.22,86.42,1991.25,12696.8,3015.48,10183.7,480.75,1309.62,1464.8
79768.8,44067,118631,40974.2,21255,126337,1067.2,205.32,3710.25,15796.6,4911.66,13309.9,1044,10408.3,1467.7
65936.9,36738,117623,25903,18930,89676.7,965.12,219.82,4700.25,31490.2,6940.44,7715.76,1255.5,10129.9,1469
78520.3,49170,104655,13903.5,10962,83121.7,313.78,74.24,1653,17936.1,3215.94,6095.7,297.75,973.44,1470.7
59629.2,34315,113882,26775.8,18827,93205.6,1596.74,324.22,3080.25,17887.7,4180.02,9945,874.5,8018.4,1470.8
134387,67079,131296,45677.6,26643,112357,1894.28,620.6,5394.75,44427.2,9579.18,34174.9,1048.5,20516.3,1471.1
58020.3,33153,114693,26623.7,18737,93121.3,645.54,143.84,2928,25732.2,4885.92,10484.8,634.5,4665.18,1472.4
89213.3,51308,113953,19117.8,14440,86766.2,339.3,130.5,1824,16663.9,3191.76,6222.84,327,998.4,1474.5
45059.5,27642,106831,10132.2,8446,78619.9,431.52,198.94,2070.75,18762.1,3766.62,9770.28,351.75,5559.06,1475.3
69284.5,31310,145022,36363.6,22970,103749,591.02,147.9,3263.25,27069.9,5800.86,13188.2,676.5,4215.12,1476.2
77474.4,37590,135072,42531.1,25330,110040,1481.32,372.36,4642.5,44002.9,8144.76,17705.2,864,13236.6,1476.3
75414.7,37372,132248,44958.4,26620,110684,1256.28,228.52,4355.25,43758.8,7674.42,6828.9,761.25,7782.84,1477.2
108688,64698,110096,21677,16334,86973.3,1697.08,195.46,4377,62629.3,9760.14,9585.42,481.5,15146,1477.2
99806.3,50443,129669,26525.5,19787,87854.3,648.44,147.32,3804,40382.9,7005.18,2269.02,704.25,5113.68,1477.9
73571.2,54672,88190.8,51287.3,33680,99797.1,312.62,244.76,2788.5,6463.08,2961.66,10820.2,925.5,2325.18,1477.9
115265,59434,127099,38430.6,23934,105231,580,215.76,4188,31092.4,7074.6,16523.5,953.25,3375.06,1479.5
78104.1,40271,127105,24067.7,15963,98809.7,625.24,282.46,2217,13326.3,3290.82,13751.4,571.5,6537.96,1479.9
116039,58942,129020,34732.6,24382,93357.3,1059.66,468.64,4115.25,37818.3,7527.78,18043,696,9526.14,1480
85607.2,55221,101598,20969.5,16197,84846.5,472.12,48.72,1789.5,8959.86,2379,4686.24,461.25,1335.36,1482.2
59223.2,37043,104777,10859.2,8711,81697.4,328.86,81.2,1515,9355.32,2429.7,5895.24,439.5,1218.36,1483.7
93339.5,57975,105513,18539,14631,83041.1,1385.62,214.6,2105.25,21068.6,3875.04,4846.14,435,13135.2,1487.3
90776.6,56384,105511,18619.4,14164,86150.8,236.64,186.18,2242.5,21822.8,4249.44,11824.8,393,1850.94,1488.4
107762,55905,126326,39138.1,27461,93403.4,1037.62,252.3,3423,34804.4,6185.4,7321.86,547.5,8819.46,1488.8
62645,45795,89649.6,25692.4,18295,92034.9,678.6,206.48,3387.75,20780.8,4953,9729.72,717,2422.68,1490.5
93561.2,54274,112975,22099,16594,87277.2,134.56,70.18,1269.75,6062.94,1682.46,6025.5,345.75,921.18,1491.9
104794,63233,108611,15763,12673,81515.4,631.62,43.5,2147.25,21574,3891.42,6016.92,397.5,5722.08,1493.1
78357.8,46351,110791,24274.4,17739,89680.7,535.92,30.74,2148.75,16409.6,3477.24,5389.8,574.5,2081.04,1494.1
62477,35240,116189,33548.6,21848,100633,705.28,220.4,2403,12993.2,3369.6,10412.2,624,6590.22,1494.7
88319.8,43389,133401,31328.7,19037,107851,353.8,195.46,3615.75,30100.2,5952.18,14037.7,781.5,2240.94,1495.1
90323.7,52313,113155,23259.6,17373,87742,331.76,229.1,1614.75,11515.1,2697.24,11363.8,414,1836.12,1495.8
40275.7,25707,102677,18820.6,14255,86526,448.92,178.64,1666.5,11335.7,2511.6,6651.84,363.75,4449.9,1496
71877.4,41079,114671,38770.7,25559,99412.2,553.9,214.6,4584,30024.5,6455.28,9709.44,1122.75,3260.4,1496.5
122574,68034,118074,27641.6,20406,88774,955.26,150.22,2309.25,14235,3613.74,9589.32,562.5,6494.28,1497.7
62878.2,35686,115474,26721.2,19826,88328.6,574.78,191.98,2671.5,8003.58,3382.86,10913,670.5,3313.44,1497.9
86557.2,44671,126986,38294.1,24751,101396,424.56,214.6,3586.5,24807.9,5637.06,12851.3,871.5,6187.74,1498.5
62953,38732,106519,15093.8,11852,83461.5,218.08,222.72,1944.75,19873.6,4109.04,15862.9,319.5,1198.86,1498.6
142926,94558,99059.1,26078.5,18558,92094.1,470.96,140.94,2570.25,18019.6,3843.06,5843.76,607.5,1797.12,1498.7
86791.1,53840,105645,21323.6,15940,87670.4,555.64,178.06,3927,26100.4,4368.78,4786.86,482.25,4339.14,1499.6
80565,51513,102497,15376.9,12233,82379,414.12,151.38,1592.25,18777.7,3446.82,9246.12,288.75,3047.46,1501.8
73503.9,39631,121550,28566.7,20187,92740.3,265.06,106.72,3564.75,35284.1,6326.58,9361.56,556.5,1879.02,1502.3
88684.9,63286,91837.9,25070.8,17958,91493.3,270.28,218.66,2437.5,22731.5,4697.94,18770.7,480.75,1567.02,1502.5
77755.3,53747,94810.3,18377.6,14263,84441.8,305.66,190.82,1758.75,15083.6,3064.62,8042.58,342.75,3708.12,1503
86398.1,48525,116686,34116.4,21417,104396,178.64,167.62,3135,27006.7,5373.42,5897.58,736.5,1726.14,1503.1
151232,78835,125720,37008.7,25975,93374.4,800.98,270.86,3456,32496.4,6270.42,8753.16,661.5,7362.42,1503.5
97958.8,57151,112331,21447.7,15887,88474.5,692.52,220.4,3010.5,30038.6,5799.3,16288,465,5993.52,1503.5
90669.8,49466,120126,31181.3,22366,91366.2,252.88,153.12,3309,37800.4,6286.02,3969.42,578.25,4520.1,1504.1
97737.8,64018,100055,35737.3,24166,96916.2,1873.4,289.42,2493,13025.2,3324.36,12327.1,639,14366,1505.5
53465.7,39253,89265.2,7101.9,6037,77096.3,71.34,61.48,804.75,7917.78,1563.9,7229.82,177.75,2824.38,1506.1
182199,101434,117718,52939.4,33102,104810,935.54,230.26,6706.5,75035.2,13234.3,19869.7,1079.25,7168.98,1506.3
56426.4,28318,130587,37677.1,21982,112329,494.16,111.94,3512.25,29268.7,5675.28,6228.3,725.25,2740.14,1507.7
72691.3,45178,105447,15300.5,11950,83910.7,389.76,83.52,1431.75,11233.6,2305.68,7055.1,282,3634.02,1508.4
123592,66915,121045,42927.3,27187,103479,1814.82,364.24,3534,23871.9,5453.76,19909.5,822.75,14484.6,1509.8
91494,60721,98749.2,28001.2,20881,87883.1,723.26,182.12,1943.25,2396.94,2127.84,4224.48,587.25,2252.64,1510.3
89671.6,59598,98606,19979.7,15130,86542.6,182.7,165.3,1680,8977.8,2457.78,8417.76,477,935.22,1510.6
130884,74962,114426,41547.5,27154,100275,647.28,188.5,3470.25,25402.3,5556.72,15889.4,873,4743.96,1510.7
83377.5,47946,113966,22227.7,16010,90987.6,1093.3,307.98,3367.5,43966.3,7240.74,13175,434.25,11494.1,1512
106608,55826,125151,34612.5,23138,98036.3,810.84,291.16,3474,29030,5812.56,13146.9,753.75,6566.04,1512.3
143254,77841,120608,35580.5,22725,102610,432.1,93.96,5438.25,59088.1,9991.8,6108.18,855.75,2360.28,1512.6
129224,76526,110666,29615.8,22302,87028.2,1423.32,375.84,2547.75,26810.2,4906.2,13272.5,477.75,15809,1513.8
130123,74606,114304,34713.1,24282,93689.1,527.22,186.76,2563.5,7104.24,3180.06,9552.66,774.75,2857.92,1516.2
105892,60251,115180,22039.7,15963,90483.8,461.68,230.26,4484.25,60575.6,9645.48,13519,620.25,4038.06,1518.3
130461,67779,126144,38756.6,26407,96184.9,401.36,143.26,9238.5,146650,21999.9,13501,849.75,2845.44,1522
74783,46339,105764,32836.4,21379,100658,1047.48,269.7,4104,38494.6,6982.56,13579,579,7351.5,1522.6
142343,84727,110102,49812.4,33059,98747.8,737.18,176.9,5745,57496.9,10337.3,9771.06,1134.75,5094.18,1523
157210,93041,110735,58315.9,32789,116557,1657.06,399.04,6004.5,63113.7,11420.8,22441.4,954.75,17993.8,1523.6
134794,74806,118091,39849.4,26502,98542.4,1055.02,253.46,3986.25,21782.3,5636.28,15366,1003.5,11700.8,1523.7
99602.3,50738,128652,45156.5,28866,102521,570.14,295.22,2881.5,10466,3407.04,9146.28,869.25,6549.66,1524.3
69309,42558,106730,18438.4,14110,85640,125.28,104.4,1758,7665.06,2255.76,4158.18,481.5,1647.36,1524.6
112447,64955,113453,21905.5,16507,86969.2,316.1,151.38,3138.75,37734.8,6456.06,11694.5,459.75,3357.12,1524.8
111105,68137,106863,19329.2,15101,83885.6,820.7,167.04,2854.5,31301.4,5249.4,6184.62,444,8243.04,1524.9
42782.2,26607,105377,19859.6,15355,84761.8,401.36,163.56,2976.75,36773.9,6420.96,13918.3,518.25,2744.04,1525
73420.3,41403,116216,20744.1,14991,90686.8,1505.1,288.84,2424.75,23937.4,4510.74,12839.6,477.75,12019.8,1525.7
83807.3,40274,136376,34847.3,21878,104386,1345.02,410.06,3022.5,20408.7,5054.4,22673.8,762,12372.4,1526.8
95618.2,57154,109641,27115.9,20498,86694.7,540.56,174.58,1576.5,7210.32,1996.02,6520.8,409.5,6557.46,1527.1
40868.7,30195,88702.4,18917.3,13555,91462,589.86,174,2145.75,14356.7,3017.04,9225.06,467.25,3760.38,1528.1
126768,71667,115923,28480.9,20663,90331.8,527.8,212.86,3559.5,37567.9,6843.72,11480,622.5,6676.8,1528.5
81007.7,51203,103684,19039,14343,86993,461.68,138.04,2349.75,29045.6,4705.74,6823.44,325.5,5491.2,1529.1
76944.7,39581,127401,30428.6,21597,92335.4,770.24,218.08,4023,35039.2,7049.64,12680.5,712.5,9167.34,1529.1
66042.3,37286,116080,21838.4,15170,94344.4,575.36,180.38,2576.25,16819.9,3952.26,8580.78,682.5,1808.82,1529.4
78297.2,41334,124142,30654.8,22242,90324.2,775.46,204.74,2946.75,4953,3333.72,8331.18,776.25,3708.12,1529.5
87073.3,47471,120209,35181.1,22299,103396,639.16,318.42,4217.25,26853.8,6049.68,21971,821.25,2549.82,1529.6
107338,65087,108078,19750.4,15035,86089.9,1354.88,530.12,2537.25,28981.7,5878.86,28995.7,432.75,13458.1,1530
91830.6,57126,105350,17385.4,13506,84360.3,451.24,143.26,1866,13077.5,2896.92,4254.9,450,3981.12,1530.9
112645,67231,109805,27196.3,20619,86441.3,872.9,320.16,3219.75,37326.1,6417.06,13468.3,387.75,11530.7,1530.9
121734,66618,119757,38287.1,24862,100924,1476.1,335.24,3261.75,14476.8,4612.14,16279.4,851.25,12774.8,1531.3
108765,53954,132113,48529.3,30582,103996,1437.24,306.24,4553.25,43701.1,7900.62,11134.5,841.5,14020.5,1531.6
103343,58959,114871,24462.4,18267,87762.9,1716.22,431.52,2139,16850.3,3626.22,16342.6,449.25,16284.8,1532.1
78831.7,45654,113162,32072,21094,99643.2,762.12,218.66,3959.25,45995.8,7846.8,10537,623.25,7532.46,1532.9
100858,53350,123896,39931.3,27910,93763.5,865.36,385.7,4558.5,46236.1,9036.3,27066.8,720,9582.3,1533.3
