"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
77118.8,46655,108328,19131.8,13515,92772.8,617.7,138.04,2383.5,31037.8,4960.02,4977.96,330.75,4865.64,448.4
99418.7,50385,129314,39434.5,25669,100681,258.68,123.54,3174.75,33826.3,5683.86,8354.58,498,1874.34,448.7
88646.2,57232,101508,14451.8,11380,83226.3,689.62,304.5,2967,43706.5,6959.16,15871.4,306.75,5027.1,448.7
116627,61787,123703,24967,17919,91313.1,581.16,225.62,6832.5,108439,15967.4,17596.8,518.25,6814.86,448.9
127400,62379,133848,52692.1,32879,105028,1367.06,317.84,12500.3,197629,29872.4,22279.1,927.75,14244.4,449.3
127300,65827,126737,61902.4,30679,132235,1630.96,697.74,6771,78915.7,14132.8,50781.1,1109.25,15451,449.4
75582,44594,111076,21979.6,15494,92968.7,237.8,147.9,2781.75,39924.3,6389.76,11760.8,320.25,1201.2,449.6
105937,59058,117557,31202.3,22786,89742.7,292.9,257.52,2265,9023.04,2889.9,8177.52,597.75,2268.24,449.7
77732.2,49866,102159,16360.5,13242,80969.8,490.68,317.84,1884,22675.4,4290.78,19292.5,225,4753.32,450
115290,63053,119830,27191.6,18221,97800.7,888.56,360.76,5907.75,85739.2,13942.5,29381.8,594.75,10552.6,450.5
103299,60953,111066,16945.5,13033,85209.9,92.8,28.42,3279,48243.8,7427.16,6272.76,332.25,1485.9,450.8
153047,87750,114303,24395.3,17634,90664,1080.54,388.6,4194,50976.9,8385,19989.1,515.25,14444,450.8
76268.1,41918,119240,39117.8,21870,117221,756.32,658.88,6773.25,93648.4,15784.1,39891.5,795,7225.14,450.9
115937,54939,138299,29856.1,17531,111611,2213.28,348,6049.5,86463.8,13869.2,21572.5,573.75,22932.8,450.9
57833.3,42238,89733.5,22071.7,16574,87274.5,483.72,184.44,1225.5,7144.8,2116.92,16957.2,297.75,5219.76,451.5
167287,107835,101668,23907.8,17279,90677.7,508.08,207.06,5511.75,82733,12981.5,24488.9,521.25,6056.7,451.9
146553,89722,107047,28867.8,21726,87079.1,1219.74,339.88,8040.75,124807,19074.1,25860.9,648,11279.6,451.9
85667.8,50122,112013,23089.6,16846,89825.3,86.42,25.52,1864.5,19369,3469.44,4439.76,297,1081.08,452.3
97644.6,62799,101900,15337.1,12223,82233.1,111.36,321.32,7124.25,121253,18178.7,24970.9,354,2049.84,452.4
107590,60178,117170,25364,17618,94350,446.6,290,6597,105408,16301.2,28470.8,503.25,6621.42,452.5
86927.1,51367,110905,31569.7,22531,91826.9,1006.3,204.16,2015.25,13441,3213.6,16074.2,450,10094.8,452.7
93592.5,55601,110316,18334.7,14177,84755.7,437.32,180.96,1911.75,21545.9,3634.02,10533.9,333,3506.1,452.9
94192.2,54195,113903,24095.8,16439,96060.6,832.88,191.98,3576,44273.6,7096.44,16653.8,396,5297.76,454.1
121212,64023,124077,33476.8,21923,100075,1135.64,719.2,5758.5,81486.6,14206.1,42133.3,667.5,12828.7,454.3
144324,85253,110945,17071.1,12533,89266,553.9,462.26,5400.75,86073.8,13631.3,30125.9,522.75,5806.32,454.7
51484.8,27844,121179,31334.9,21584,95143,679.18,389.76,14893.5,252678,37184.2,27674.4,811.5,7906.08,454.9
180078,106113,111217,29324.1,21157,90834.4,497.06,128.18,3161.25,32894.9,6274.32,13873.9,551.25,5773.56,455.4
84171.8,62797,87843.1,15366.8,12649,79617.1,315.52,73.08,845.25,5073.12,1301.04,4963.14,209.25,3740.88,456
85411.4,44311,126324,55819.1,29255,125044,2325.8,567.24,5766,53679.6,10235.9,25116,1179.75,24692.5,456.1
114467,63547,118050,27582.4,18843,95931.5,348.58,227.36,2979,37462.6,6482.58,19749.6,477,1257.36,456.2
64495.3,42626,99159.3,16903.4,12982,85332,153.7,122.96,2217.75,20618.5,3746.34,11345.9,331.5,1025.7,456.4
79955.8,46336,113087,38212.2,21652,115660,430.94,381.64,7734.75,116793,17888.5,28609.6,745.5,4676.88,456.5
147355,86705,111379,28746.9,21314,88390.6,524.32,276.66,8270.25,131213,19491.4,22543.6,585,5007.6,457.1
122477,72271,111063,33137.5,24047,90310.7,201.26,190.24,3206.25,36064.1,6271.2,12019.8,462,1563.12,457.4
79190.1,54141,95857.1,17959.5,14329,82140.7,102.08,50.46,2151.75,27778.1,4614.48,7546.5,270.75,1159.08,457.4
62521.9,44046,93026.3,7577.7,6410,77474.6,254.62,194.88,1331.25,18785.5,3073.2,8176.74,151.5,3616.08,457.4
80602.4,44214,119473,28609.6,18310,102401,2079.88,277.82,2249.25,18770.7,3766.62,12682,449.25,19423.6,457.6
136987,73333,122422,35309,24577,94153.6,488.36,252.3,3780.75,43572.4,7340.58,10411.4,597,5586.36,457.9
73505.3,39490,121986,24974.8,18546,88253.5,879.86,397.3,1812.75,17339.4,3968.64,27044.2,282.75,7045.74,458.7
113204,58999,125746,55851.9,27815,131595,2501.54,825.92,6118.5,62448.4,11948.8,49622.8,1046.25,29474.6,458.7
156697,87405,117491,30855.2,22957,88083.3,492.42,151.38,4458,63970.1,10071.4,10059.7,526.5,6318.78,459.4
147367,82836,116590,31487.8,22752,90699.1,518.52,412.96,9349.5,147053,22138,24739.3,657.75,4548.96,459.7
132994,73492,118596,23525.6,17044,90458.4,636.26,238.38,5108.25,76851.1,11577.5,12538.5,551.25,7562.88,459.9
123395,77647,104148,28077.7,21311,86345,334.08,329.44,4793.25,74749.7,11749.1,26212.7,421.5,3258.06,460
162527,90930,117138,26898.3,19138,92110.3,737.18,348.58,2957.25,33667.1,6030.96,20457.1,422.25,4960.8,460.3
145421,78251,121792,44689.3,29951,97785,2215.6,871.74,3152.25,30693,6794.58,48487.1,612,28467.7,460.5
116366,70334,108428,22791.6,17502,85342.8,585.8,156.6,1510.5,3613.74,1760.46,7931.04,445.5,6090.24,460.7
114672,76246,98564.3,17987.6,13890,84869.3,744.72,175.74,1706.25,14754.5,2851.68,9365.46,394.5,7236.84,460.9
111519,54641,133755,39604.5,20725,125236,1100.26,535.92,3654,32269.4,7079.28,36035.2,761.25,11574.4,461
118914,65717,118587,34635.9,21713,104541,1024.86,372.36,4900.5,64637,10870.9,27606.5,600.75,10229.7,461.3
109528,65719,109223,36783.2,25827,93337.5,531.28,450.66,4018.5,53367.6,9076.86,28087,450,4449.12,461.4
130176,66662,127977,34125.8,22754,98289,220.4,469.8,8248.5,130191,19879.9,35684.2,555,3167.58,461.4
135555,73422,120995,27195.5,19534,91240,741.24,433.84,10583.3,179680,26041.1,23297.8,578.25,8267.22,461.4
107081,54875,127884,27146.3,18127,98144.4,218.66,303.34,2864.25,31374.7,6069.96,30728.1,483,1720.68,461.7
78006.2,43707,116966,32128.2,20699,101722,590.44,405.42,3933.75,47463.8,8881.08,32487.8,561,5830.5,461.8
93783.6,48643,126353,28420.9,17559,106076,469.22,305.08,2919,32987.8,5749.38,18652.1,489,3382.08,462.2
104972,50120,137260,49842,29144,112080,1604.28,517.94,5650.5,59076.4,11183.6,38205.2,872.25,16861.3,462.6
72848.4,40807,116994,21015.5,15047,91531.5,172.84,187.92,3806.25,52043.9,8288.28,18743.4,461.25,1554.54,462.7
147387,78126,123636,47133.1,26798,115267,909.44,625.24,12519,190400,29375.6,46953.7,957,12954.2,462.8
135956,73999,120408,24884.3,17467,93365.8,705.28,194.88,3150.75,36624.1,6581.64,18604.6,439.5,8609.64,463.6
103507,71664,94656,11704.7,9584,80037.3,27.84,20.3,1633.5,20486.7,3393.78,4470.96,258.75,1010.1,463.6
147400,80238,120392,50109.5,32698,100434,2074.66,409.48,9417,149514,22116.9,16500.1,748.5,21479.6,464.1
121433,63471,125384,26489.6,18383,94436.2,1799.16,370.04,9805.5,155215,23573.9,21353.3,652.5,21460.1,464.1
126448,68301,121329,39464.9,23101,111959,1003.4,434.42,10895.3,169670,25667.5,23455.4,869.25,12600.1,464.1
72088.8,49547,95352.2,9754.68,8015,79760.8,361.92,129.92,1568.25,22103.6,3877.38,14735.8,162,3636.36,464.2
71155.9,34276,136051,31102.5,18820,108307,1079.38,212.28,11267.3,178974,26333.6,13739.7,722.25,8065.2,464.6
146252,79935,119907,43659.7,26539,107814,1794.52,430.94,5099.25,58084.3,10909.1,29465.3,744,14435.5,464.6
70705,38253,121134,23715.9,17053,91142,439.64,209.96,1489.5,5922.54,1971.84,10894.3,446.25,3769.74,464.7
78085.8,47714,107252,12913.7,9942,85124.8,571.3,228.52,2084.25,28456,4917.12,14850.4,304.5,6258.72,464.8
104139,77299,88291.3,10863.8,8995,79152,285.36,51.04,1964.25,27210.3,4318.08,8473.14,213.75,2470.26,465.2
114575,73301,102437,24238.5,18453,86083.3,492.42,161.24,1673.25,3924.18,2052.96,12207,498,4355.52,465.4
114545,70441,106569,21143.5,16157,85762.1,690.78,145,3662.25,48824.9,7811.7,8560.5,453.75,5483.4,465.5
130810,73006,117426,34027.5,22574,98787.4,901.9,205.9,6348,99847,15028.3,16299.7,522,7506.72,465.8
101138,57383,115508,38774.6,25891,98147.3,284.2,151.38,2384.25,16903.4,3995.16,17257.5,510,1670.76,465.9
86876.1,47115,120843,24482.6,18299,87682.1,215.76,146.16,1827.75,8629.92,2636.4,7754.76,463.5,1737.06,466.2
83601.9,37950,144372,62304.1,26474,154233,2824.6,845.06,5753.25,61035.8,11506.6,40760.5,1060.5,29058.9,466.5
106646,63565,109953,22162.1,16537,87828.4,1510.9,597.98,3748.5,52871.5,8856.12,32531.5,444,18941.5,466.6
108812,66127,107840,25203.4,18491,89326,1117.66,187.34,1824,16043,3187.86,10099.4,380.25,8221.2,466.7
98207.6,62695,102658,13785.7,10935,82621,564.92,182.7,2255.25,33107.1,4980.3,13381.7,270.75,5420.22,466.7
85364.5,55983,99931.2,20033.5,15163,86586.9,277.24,254.04,3564.75,45857,7495.8,23031.8,377.25,1142.7,466.8
102491,73139,91836.8,22578.7,18275,80969.4,236.06,276.66,2879.25,37686.5,6563.7,22451.5,354,1414.92,466.9
198431,121065,107416,34123.4,24493,91304.2,972.66,248.82,2297.25,9210.24,3296.28,13895.7,600.75,9458.28,467
93547.6,65350,93813.9,13171.9,10806,79884.4,34.22,192.56,1477.5,17751.2,3231.54,11708.6,180.75,656.76,467.1
80282.2,43299,121513,23499.1,15703,98072.6,923.94,123.54,3780,50779.6,8054.28,7495.02,507.75,10246.1,467.3
84662,52894,104897,16473.6,12954,83342.1,638.58,200.68,2390.25,29301.5,4971.72,14564.2,284.25,6736.86,467.5
139963,78092,117459,22314.2,15996,91422,571.88,225.04,2243.25,17543.8,3908.58,17503.2,496.5,5873.4,467.5
118360,58428,132759,41341.6,26408,102596,1093.88,406.58,5143.5,62795.5,10953.5,28802.3,715.5,10016,467.8
116062,65875,115465,27269.6,20007,89325.7,510.98,145.58,2783.25,26671.3,5159.7,12506.5,561.75,4438.2,468
115743,65609,115615,26777.4,18781,93439.3,817.22,389.18,2019.75,17833.1,4265.04,25658.1,390,5980.26,468.2
109861,63336,113677,22082.6,16696,86679.7,542.3,262.74,3090.75,41937.5,7058.22,22371.2,356.25,4596.54,468.2
81454.5,49377,108111,16322.3,12977,82430.2,86.42,155.44,3566.25,38999.2,6118.32,7281.3,342,1126.32,468.3
56032,38489,95406.8,28243,19277,96017.8,469.8,294.06,3732.75,16544.6,4755.66,14302.9,763.5,6840.6,468.5
149467,91706,106814,25765,19134,88247.8,997.6,399.04,2973,34375.4,6124.56,19291.7,446.25,8758.62,469.4
45258.8,21192,139962,28419.3,19064,97696.6,453.56,175.74,2366.25,22594.3,4265.82,12817.7,410.25,4287.66,469.4
170809,105667,105938,36568,26995,88776.4,1054.44,343.36,4510.5,52842.7,9316.32,19464.1,555,13166.4,469.7
58881.9,39675,97262.3,16459.6,12283,87820,509.82,160.66,2763,41001.5,6160.44,10282.7,255.75,3651.18,469.9
105591,74163,93308.2,17057,13923,80288,159.5,48.14,1369.5,7316.4,1847.04,4582.5,330,813.54,470.1
46094.5,24039,125664,14826.2,10823,89776.6,667,100.92,1403.25,9558.9,2256.54,6260.28,366.75,5169.06,470.3
132163,69382,124837,47720.4,29810,104911,490.1,160.08,3984,37522.7,6788.34,15170.2,706.5,5645.64,470.7
148625,85960,113312,72238.1,36380,130132,426.3,646.12,5565.75,51774.8,11348.2,68434.1,1064.25,3233.1,471.3
106430,56702,123011,26107.4,18814,90941.5,348,319,3069.75,32295.1,5903.82,22283,526.5,3994.38,471.3
81771.4,45127,118753,21160.6,15251,90930.6,690.78,150.22,2768.25,36543.8,6390.54,12095.5,378,4807.14,471.3
120807,61487,128762,29784.3,18731,104209,1328.78,397.3,3357.75,28799.2,6636.24,33572,672.75,9466.08,471.4
83215,55112,98954.5,14173.4,11116,83561.2,273.18,220.98,2725.5,26663.5,4562.22,10154,300.75,2983.5,471.5
77161.6,44202,114404,31522.9,21630,95510.2,713.98,553.32,5088,65796.1,11897.3,53117.2,512.25,8223.54,471.6
100097,62453,105038,11829.5,9185,84404.7,102.66,215.76,2892.75,40850.9,6349.98,14486.2,306,1103.7,471.8
120520,69679,113354,23551.3,17403,88689.3,711.66,481.98,4371,60017.1,10247.6,36895.6,460.5,5690.1,472.2
117800,66005,116963,25649.5,18849,89180.7,629.3,430.36,4976.25,65965.4,10782.7,23958.5,595.5,7539.48,472.3
126065,74315,111173,26120.6,19455,87989.8,488.36,272.6,4035.75,53742,9023.04,20059.3,534,5475.6,472.6
102390,53191,126154,50423.1,30403,108691,1418.68,447.18,2760.75,7037.94,3251.04,25204.9,829.5,9069.06,473.2
53085.6,34286,101470,16655.3,12894,84653.7,169.94,226.2,2107.5,23653.5,4441.32,14547,313.5,1270.62,473.6
106432,66300,105205,23644.1,18312,84619,205.32,57.42,2626.5,34403.5,5450.64,8840.52,357.75,1178.58,473.8
153436,91284,110157,21763.6,16032,88965.6,843.32,669.32,4641.75,62846.9,11646.2,58887.7,497.25,8750.82,473.9
141934,91607,101540,18128.8,13975,85015.1,593.92,183.86,3675.75,50876.3,8378.76,16007.2,375,6303.18,473.9
102605,67978,98918.6,14136.7,11402,81254.5,352.64,222.14,1469.25,16614,3290.04,14836.4,263.25,3834.48,474
64502.8,33886,124749,31325.6,19898,103174,1010.94,377,2273.25,16704.5,3994.38,26551.2,523.5,9083.88,474.4
125053,72023,113789,29893.5,22067,88779.6,1601.38,428.04,5312.25,78911,12091.6,20524.1,559.5,14118.8,474.4
96396.8,54158,116649,27523.9,20110,89696.9,442.54,241.86,1648.5,10353.7,2826.72,14603.9,399.75,5109.78,474.7
136110,76666,116350,19782.4,14874,87162.6,1235.98,288.26,1856.25,12795.1,2882.1,9282.78,494.25,10709.4,474.8
118783,67815,114791,30569.8,21191,94541.1,448.92,169.36,2685,5949.06,3208.14,5116.02,920.25,2631.72,475.1
107934,73711,95963.2,15429.2,12267,82429.8,451.24,232,1941.75,21595.9,3857.1,12105.6,292.5,6189.3,475.6
151267,86505,114599,27798.4,19021,95778.2,1071.26,266.8,5077.5,70479.2,11297.5,15713.9,527.25,12000.3,475.8
107544,66684,105693,23421.1,17640,87013.8,227.94,148.48,2850,33651.5,6174.48,17708.3,429.75,1639.56,476.4
102016,50110,133421,30252.3,20426,97063.3,1573.54,367.72,2730,26173.7,5065.32,21429.7,444.75,15196.7,477.1
124255,74434,109401,20862.7,15074,90702.9,403.68,223.3,3626.25,50953.5,8338.2,14451.1,416.25,5516.94,477.2
115814,61387,123641,36033.7,23803,99210.3,348.58,310.3,6283.5,85194.7,14322.4,24386.7,590.25,2886,477.3
79726.6,51015,102420,14221.7,11091,84035.3,999.92,251.72,832.5,4321.98,1404,15440.1,225.75,8103.42,477.3
177819,95191,122423,29356.1,20979,91705,1023.12,254.04,5970.75,82598.1,12872.3,16461.1,673.5,10125.2,477.5
93748.9,53666,114485,20492.2,15250,88063.9,504.02,134.56,4168.5,60812.7,9467.64,7046.52,458.25,4077.06,478.2
45231.6,34314,86387.4,7295.34,6490,73668.3,726.16,74.24,2330.25,36380.8,5642.52,8239.92,175.5,4481.88,478.6
114807,66158,113728,18703.6,13790,88887.6,704.12,267.96,3088.5,40527.2,6697.86,10504.3,412.5,8641.62,478.7
89689.3,57431,102347,15391.7,11623,86785.9,670.48,133.98,1447.5,12228.1,2517.06,8971.56,285,8506.68,478.7
120492,77450,101957,21579.5,16334,86582.1,443.12,117.74,2204.25,25640.2,4588.74,6913.14,345,3190.98,479.6
136525,68968,129731,36217.7,23848,99528.9,1407.66,426.3,3569.25,31788.1,6523.14,24774.4,705,14308.3,479.6
171602,91447,122980,36225.5,24279,97783.1,2824.02,631.04,7428.75,108256,17225.5,30164.9,705.75,30300.7,479.6
91217.9,57001,104876,18355,14205,84682.2,428.04,291.16,1154.25,7649.46,1878.24,13308.4,251.25,2593.5,479.7
75997.5,53693,92760.2,11852.9,9977,77858.1,150.22,88.74,2266.5,2560.74,2134.08,3972.54,432.75,3603.6,480
75479.3,41668,118715,19120.9,14020,89380.1,825.34,250.56,1927.5,22098.2,4276.74,18651.4,283.5,6119.1,480.1
132215,84717,102280,17646.7,13885,83291,549.84,161.24,2307.75,19218.4,3998.28,11767.1,505.5,3629.34,480.1
125805,73511,112157,18409.6,13527,89191.2,537.08,296.96,3979.5,51891.1,8551.92,19817.5,441,6784.44,480.4
88861.7,63238,92090.9,9902.1,8322,77979.3,52.2,84.68,1272.75,15789.5,2657.46,5834.4,225,1141.14,480.5
119250,70279,111202,27893.6,20007,91369.7,645.54,192.56,2319.75,25831.3,4865.64,17918.2,440.25,6234.54,480.7
45088.8,28527,103584,16074.2,11771,89494.6,625.24,305.08,1884,19534.3,3877.38,19432.9,324,8001.24,480.8
107460,67003,105108,15501.7,11999,84667.1,373.52,145,2125.5,24132.4,4644.9,16359.7,302.25,2903.94,480.9
162313,86740,122635,43513.9,29684,96069.4,1905.3,361.34,4929.75,43786.9,8657.22,20757.4,1003.5,19583.5,481.3
65356.2,42358,101119,21336.1,15410,90738.7,302.76,213.44,1269,6081.66,2172.3,17826.1,329.25,2414.1,481.5
93795.1,63674,96537.9,11509.7,9386,80364.2,52.78,51.62,1794,21768.2,3594.24,5962.32,243,785.46,481.6
92458.9,55646,108892,16160,12202,86794.3,81.2,183.86,1732.5,15298.9,3427.32,18614.7,314.25,1267.5,481.6
105535,58182,118874,37596.8,23618,104325,881.6,237.8,6878.25,103280,15522.8,20061.6,622.5,8978.58,482
90594.4,53841,110273,22013.2,14929,96634.4,619.44,176.32,7410,125479,18660.7,14456.5,531.75,5247.84,482.5
110995,75754,96023.6,24407.8,19374,82563.6,503.44,334.66,4305.75,70404.4,11097.1,26151.8,333,5970.9,482.5
158879,91890,113312,45319.6,27190,109234,1253.38,497.64,10604.3,141503,23062.3,43429.6,1110.75,13513.5,482.7
102817,63855,105523,27691.6,21295,85221.6,1757.98,349.16,2919.75,38376.8,6346.86,15873.8,368.25,16361.3,482.7
106323,54938,126834,45826.6,29678,101196,487.2,216.34,6006,77022.7,12882.5,26572.3,733.5,6121.44,482.7
92995.4,48643,125291,42285.4,24243,114310,319.58,649.6,8532.75,116197,18546.8,45745.4,770.25,2886.78,482.8
140701,80935,113931,28132.3,20163,91438.6,522.58,265.64,4098.75,55878.4,9319.44,18224.7,423,5361.72,482.9
98629.9,58123,111209,35846.5,23119,101615,1629.8,471.54,3035.25,24763.4,4970.94,14577.4,674.25,18648.2,483.1
97676.6,62200,102915,11565.8,9100,83294.4,1084.02,149.06,2580,33910.5,5684.64,11450.4,332.25,10841.2,483.4
55101.8,39391,91674.5,6062.94,5071,78355.5,297.54,243.6,1488,19718.4,3363.36,9461.4,156,3552.9,483.7
141710,81339,114178,30206.3,21503,92061.5,1027.18,404.84,3558.75,37494.6,7230.6,20928.2,604.5,9525.36,483.8
138205,84255,107500,38751.2,24091,105417,234.9,296.38,5744.25,82981.1,13512.7,27580.8,645.75,2771.34,483.8
118556,68895,112776,23453.8,15759,97536,1110.12,452.4,2817,29924.7,6183.84,35684.2,459,13016.6,483.9
132017,86567,99943.8,20731.6,16035,84731.4,630.46,146.16,1532.25,11668.8,2548.26,10411.4,334.5,4484.22,484
89459.4,47094,124492,23923.4,17462,89786,417.6,271.44,4316.25,56656.1,9845.94,25853.9,546.75,4765.8,484.2
116495,69180,110359,27209.5,18360,97124.4,645.54,393.82,3435,41272.9,7640.1,28418.5,480.75,4882.8,484.4
120645,75095,105288,27628.4,20263,89357.6,113.1,193.14,2232,22628.6,4462.38,14140.6,377.25,1295.58,484.5
32727,16474,130193,46217.3,26154,115810,1289.34,760.38,5673,62620,11994.1,59154.4,918.75,12583,484.6
88644.8,47331,122740,30745.3,21575,93391.5,215.76,287.68,3852,45556.7,8197.02,22140.3,576,2027.22,484.7
130672,73521,116480,31606.4,19809,104566,778.94,241.86,2127.75,13196,3452.28,18593.6,513.75,7595.64,484.9
133734,79590,110119,43201.1,28742,98504.8,1143.76,336.4,5553,74802,11888.8,15701.4,632.25,10151.7,485
118264,66243,117001,22645.7,16275,91189.6,1060.82,196.62,3897.75,55006.4,8551.14,13159.4,419.25,12288.9,485.3
144193,82834,114081,21815,16498,86657.2,270.28,148.48,3258.75,43598.1,6677.58,7108.14,432,3931.98,485.8
108145,61152,115898,40583.4,26704,99598.3,247.08,491.84,5088,60097.4,10894.3,40570.1,711,3042.78,486
152065,78480,126984,44056,26420,109283,774.88,345.1,3796.5,30647.8,6362.46,19937.6,733.5,8251.62,486.2
88867.8,49221,118324,32779.5,21761,98719.6,979.62,348.58,6048,84385.9,12975.3,23613.7,626.25,11139.2,486.6
111105,68738,105929,16095.3,12642,83437.9,852.02,252.3,2529,30332.6,5656.56,16400.3,431.25,8137.74,486.7
51284.9,38258,87851.1,12278,10594,75953.3,-5.22,-2.32,1798.5,16781.7,3003.78,1295.58,266.25,1414.92,486.8
70681.2,45560,101672,10845.1,8664,82034.4,89.32,151.96,1339.5,15729.5,2593.5,8544.12,187.5,1235.52,486.9
117516,67130,114726,40013.2,24014,109199,1269.62,690.78,3496.5,26661.2,6144.06,33797.4,699,12246.8,487
86781.6,49167,115674,21007.7,15051,91473.2,566.66,203,4326,62871.1,9962.16,21489.8,403.5,4957.68,487
81484.4,54319,98311.1,14925.3,11659,83896.1,162.98,100.92,2175,25651.1,4507.62,7498.92,287.25,1049.88,487.3
103738,69095,98394.7,16596.1,12931,84111,606.1,186.18,2463.75,34417.5,5600.4,11788.1,235.5,5866.38,487.4
138020,77947,116044,25906.9,17551,96737.3,676.28,327.7,3681,43281.4,7773.48,25143.3,553.5,9921.6,487.6
153524,89635,112248,30161.8,21719,91011.8,614.8,411.8,4311.75,33653.9,7274.28,24820.4,916.5,3702.66,487.6
62908.2,38718,106481,13082.2,10362,82740,94.54,176.32,2758.5,41527.2,6591,11209.4,230.25,1940.64,487.7
88691,52426,110870,31586.9,21118,98024.3,218.08,444.86,4516.5,62334.5,10545.6,34263.8,439.5,1978.86,487.9
66433.3,36387,119652,21969.5,16003,89970.1,649.02,116,3223.5,41301,6722.04,12221,325.5,2958.54,488
126386,69554,119085,40040.5,27366,95888.9,1146.66,380.48,5053.5,60421.9,10372.4,29401.3,644.25,10846.7,488.2
95386.3,61029,102431,14508.8,11137,85377.3,265.64,123.54,1410,9267.18,2321.28,5739.24,381.75,1233.18,488.3
89336.4,48049,121850,30408.3,20545,96998.7,470.96,268.54,4197.75,53494.7,8554.26,12452.7,477.75,4212.78,488.4
72182.7,39758,118984,18408.8,13886,86881.6,72.5,158.34,1517.25,11358.4,2687.88,10149.4,306.75,974.22,488.7
97607.2,60170,106312,24954.5,18570,88067.9,180.38,125.86,2113.5,25036.4,4013.1,4813.38,313.5,2423.46,488.9
113315,57683,128741,39432.9,27463,94100.2,860.72,400.2,5886.75,76102.3,12595.4,25603.5,681.75,6133.92,489.9
100282,60466,108690,14367.6,11142,84508.6,83.52,154.86,3311.25,50384.9,7593.3,8159.58,288.75,1223.82,489.9
110468,59037,122629,50504.2,28013,118154,1263.82,631.62,7569,102504,17198.2,39798.7,877.5,9494.94,490.3
133124,74301,117420,24630.1,17853,90413.7,748.2,342.78,4783.5,70337.3,11483.9,25825.8,466.5,6150.3,490.4
125527,81012,101547,20295.6,15200,87506.1,1153.04,327.7,5040.75,81507.7,11976.1,13870.7,330,11657.1,490.6
62097.6,32569,124954,25312.6,16201,102394,242.44,206.48,5477.25,79057.7,12172.7,15677.2,485.25,1728.48,490.7
122728,64179,125323,28579.2,19475,96172.9,732.54,216.92,2679,23714.3,4506.84,8428.68,555.75,6949.02,490.9
